IdProvincia;IdEstacion;Fecha;Year;Dia;t_media_grados;t_max_grados;hora_temp_max;t_min_grados;hora_temp_min;humedad_media_perc;humedad_max_perc;hora_hum_max;humedad_min_perc;hora_hum_min;vel_viento_m_s;dir_viento_grad;VelVientoMa_m_s;hora_vel_max;dir_viento_vel_max_grad;radiacion_MJ_m2);precipitacion_mm;PePMon;EtPMon
5;1;11/08/2011;2011;223;25,17;34,28;14:50;14,63;04:50;42,76;72;05:20;20,64;16:40;1,62;225;7,29;12:51;308,3;27,71;0;0;6,33
5;1;12/08/2011;2011;224;22,3;33,68;12:30;14,04;05:30;55,49;81,2;16:00;24,38;12:30;2,32;250,1;10,6;14:50;41,86;16,19;1,62;0;5,67
5;1;13/08/2011;2011;225;24,56;32,62;15:50;17,69;23:40;46,84;75,7;02:00;23,05;15:50;2,36;245,1;6,91;16:08;313;22,5;0;0;6,26
5;1;14/08/2011;2011;226;22,78;31,49;15:40;14,1;05:00;53,57;86,8;06:00;26,66;14:10;2,28;264,3;7,59;15:32;308,5;25,16;0;0;6,08
5;1;15/08/2011;2011;227;22,64;32,41;15:20;13,24;05:30;53,34;83;05:30;17,17;17:40;1,62;267,8;5,77;14:34;315,9;28,07;0;0;6,09
5;1;16/08/2011;2011;228;24,76;35,08;14:20;13,3;04:10;45,57;84,3;05:10;17,1;14:50;1,84;239,8;7,53;15:38;272,2;28,12;0;0;6,64
5;1;17/08/2011;2011;229;23,98;33,62;14:40;14,91;23:40;39,81;77;01:20;11,49;15:10;2,65;231,9;10,23;11:35;271,1;28,57;0;0;7,51
5;1;18/08/2011;2011;230;22,72;33,16;15:50;12,57;05:10;45,05;75,2;04:50;20,51;16:40;2,16;196,5;8,08;14:25;198,6;21,93;1,62;0;6,06
5;1;19/08/2011;2011;231;26,35;35,42;14:30;15,97;03:00;43,2;76,4;03:40;20,04;14:30;2,2;183,2;7,22;10:26;186,2;23,69;0;0;6,55
5;1;20/08/2011;2011;232;25,46;35,22;12:20;18,37;23:40;51,75;87,1;23:50;22,85;12:20;2,88;164,5;14,21;13:19;269,3;16,57;14,95;9,12;6,33
5;1;21/08/2011;2011;233;22,14;28,56;09:50;16,24;23:40;61,98;95,1;23:30;38,36;09:50;3,36;231,8;9,48;13:38;270,1;17,09;4,24;1,24;4,92
5;1;22/08/2011;2011;234;19,15;24,9;16:00;14,57;23:30;74,7;99;05:00;39,5;16:10;2,18;285,3;7,12;12:31;271,7;18,74;0,4;0;4,07
5;1;23/08/2011;2011;235;20,1;28,69;15:40;11,76;04:50;66,59;98,9;05:10;32,74;16:10;1,58;243,7;5,84;18:17;274;23,89;0;0;4,79
5;1;24/08/2011;2011;236;19,13;27,16;16:10;13,37;23:40;63,74;90,7;06:00;26,8;15:50;1,97;273,7;6,24;17:10;276,6;23,2;0;0;4,97
5;1;25/08/2011;2011;237;19,97;28,89;13:50;10,43;05:30;55,11;88,6;04:10;24,39;15:10;3,17;246,1;10,79;15:11;268;25,72;0;0;6,22
5;1;26/08/2011;2011;238;15,6;21,42;15:40;7,97;23:50;61,84;96,7;06:50;28,14;17:50;3,24;280;8,5;12:47;292;24,57;1,82;0;4,74
5;1;27/08/2011;2011;239;15,08;25,42;15:00;4,77;05:00;55;95,2;04:20;21,12;17:00;1,51;112;7,1;12:07;344,8;26,42;0;0;4,64
5;1;28/08/2011;2011;240;19,31;30,09;15:10;7,77;01:10;43,06;84;06:40;15,17;13:10;2,27;237,4;8,42;14:10;300,8;25,8;0;0;5,99
5;1;29/08/2011;2011;241;18,58;29,08;15:10;6,63;05:50;40,25;85,5;05:50;11,23;16:40;1,94;252,4;6,64;12:57;292;26,4;0;0;5,61
5;1;30/08/2011;2011;242;19,69;30,15;14:20;7,17;05:20;35,77;65,03;05:20;17,84;14:00;2,55;238,6;8,63;17:19;283,9;24,74;0;0;6,15
5;1;31/08/2011;2011;243;17,43;22,88;12:20;13,37;04:00;78;92,4;23:40;49,65;12:20;1,59;232,6;6,37;14:58;281,5;13,16;1,62;0;2,89
5;1;01/09/2011;2011;244;18,25;23,16;12:40;14,36;05:00;66,6;93;05:50;39,77;12:50;2,64;180,8;9,55;22:13;165,8;11,52;0,61;0;3,37
5;1;02/09/2011;2011;245;16,55;22,69;16:00;9,43;06:10;64,13;91,8;06:10;38,16;16:00;1,77;240,2;5,05;00:15;223,7;17,69;0;0;3,52
5;1;03/09/2011;2011;246;16,72;24,55;15:20;11,16;23:50;70,7;96,3;06:00;37,22;14:30;2,96;271,1;6,64;06:45;274;16,89;0;0;4,14
5;1;04/09/2011;2011;247;17,13;24,62;15:10;10,5;00:40;65,19;89,8;06:20;40,23;15:10;2,4;278,6;8;17:17;315,1;20,11;0;0;4,16
5;1;05/09/2011;2011;248;15,04;23,62;15:10;6,96;06:10;60,97;92;04:50;30,47;16:20;1,41;271,4;5,68;14:06;352,9;24,44;0;0;4,02
5;1;06/09/2011;2011;249;18,01;29,15;15:10;7,43;04:20;50,02;85,6;04:20;18,97;15:00;1,32;229,3;5,47;15:29;320,9;24,68;0;0;4,64
5;1;07/09/2011;2011;250;19,36;30,42;15:00;8,77;05:10;42,46;75,6;03:00;15,83;16:10;1,46;222,8;5,24;13:19;300,6;24,79;0;0;4,98
5;1;08/09/2011;2011;251;19,64;30,62;16:10;8,43;05:50;39,27;66,3;06:20;15,7;16:10;1,5;242,6;6,07;13:36;285,3;24,61;0;0;5,02
5;1;09/09/2011;2011;252;22,39;33,55;15:50;10,64;05:40;33,63;58,66;05:40;14,36;13:50;2,01;215,3;7,83;17:11;291,4;24,17;0;0;5,97
5;1;10/09/2011;2011;253;21,22;30,3;13:20;11,84;03:20;40,7;82,7;23:40;16,51;15:20;3,44;233,1;11,1;15:16;263,2;23,52;0;0;6,57
5;1;11/09/2011;2011;254;17,47;26,56;15:10;10,77;03:40;64,07;94,8;05:20;28,53;15:30;2,35;261,7;7,79;14:26;280,2;19,77;0;0;4,5
5;1;12/09/2011;2011;255;18,61;29,08;15:10;8,77;05:40;59,76;93;05:40;27,19;15:10;1,42;189,5;5,27;11:50;44,98;23,2;0;0;4,4
5;1;13/09/2011;2011;256;21,85;32,28;15:30;10,5;06:00;46,65;80,5;05:40;18,1;15:30;1,68;23,8;5,53;13:44;18,78;23,08;0;0;5,12
5;1;14/09/2011;2011;257;22,04;32,29;14:20;9,77;05:40;50,73;96,8;06:10;19,78;14:20;2,54;173,5;8,98;11:49;176,2;20,79;0;0;5,62
5;1;15/09/2011;2011;258;24,15;31,88;15:10;16,03;23:30;35,56;61,45;06:00;14,36;13:30;2,94;181,8;8,35;09:49;188,5;22,71;0;0;6,52
5;1;16/09/2011;2011;259;20,47;29,61;13:10;12,3;04:20;55,12;86,9;23:50;28,46;12:40;2,01;227,1;17,86;16:49;355,1;15,92;3,23;0,37;4,28
5;1;17/09/2011;2011;260;19,07;28,23;14:40;12,3;23:50;67,57;95,5;06:30;24,72;15:10;1,71;280,4;6,46;15:07;305,7;20,95;0;0;4,32
5;1;18/09/2011;2011;261;14,37;20,62;14:50;5,76;23:50;57,92;84,5;06:20;27;14:20;2,7;331;8,02;12:51;355;21,17;0;0;4
5;1;19/09/2011;2011;262;12,08;21,81;15:30;2,03;06:00;56,95;94,1;04:40;23,45;15:10;1,58;65,4;6,64;10:46;43,19;22,13;0;0;3,56
5;1;20/09/2011;2011;263;15,78;27,88;16:00;3,43;05:10;45,6;88,3;05:10;13,16;15:20;1,32;132,8;4,75;10:25;31,7;22,31;0;0;4,06
5;1;21/09/2011;2011;264;18,76;29,02;14:40;7,37;06:00;38,6;68,77;06:00;18,31;12:20;1,9;258,3;6,37;13:47;314,9;21,1;0;0;4,68
5;1;22/09/2011;2011;265;19,59;28,35;15:40;8,44;06:20;46,39;83,5;06:30;23,05;16:20;1,88;276,2;5,62;13:29;45,82;21,04;0;0;4,39
5;1;23/09/2011;2011;266;18,47;26,49;13:20;10,77;06:30;49,4;73,3;06:00;28,93;13:20;2,31;240,9;7,4;16:08;282,2;15,25;0;0;4,11
5;1;24/09/2011;2011;267;14,22;23,21;15:20;6,63;05:50;60,85;95,4;06:40;28,4;15:50;1,63;260,8;4,44;15:53;335;20,55;0;0;3,49
5;1;25/09/2011;2011;268;15,52;26,42;14:10;5,43;06:10;44,91;66,51;03:10;20,31;14:10;1,49;204,2;4,69;15:01;330,1;21,07;0;0;3,9
5;1;26/09/2011;2011;269;18,54;28,69;16:10;7,83;04:20;37,45;67,9;04:20;15,7;15:50;1,96;177,6;6,3;12:34;181,3;20,84;0;0;4,63
5;1;27/09/2011;2011;270;19,64;29,21;13:20;10,97;04:50;38,02;55,59;06:10;19,11;16:00;1,92;180,3;5,54;09:18;156,4;18,58;0;0;4,54
5;1;28/09/2011;2011;271;19,9;26,35;14:30;11,9;23:50;39,52;70,6;23:30;23,39;11:00;2,37;204,5;6,28;02:23;171,8;13,89;0;0;4,08
5;1;29/09/2011;2011;272;18,73;27,02;15:30;11,04;05:30;41,81;67,69;05:30;21,98;15:00;2,59;172,8;7,05;12:19;172,4;19,53;0;0;4,77
5;1;30/09/2011;2011;273;19,8;26,76;14:30;13,63;22:30;48,47;68,41;02:20;28,87;14:50;3,53;164;7,88;13:21;221,3;19,4;0;0;5,19
5;1;01/10/2011;2011;274;19,02;25,62;14:20;14,1;06:20;52,66;76,3;06:20;27,4;14:20;4,06;162,3;8,73;11:00;191,9;19,28;0;0;5,26
5;1;02/10/2011;2011;275;18,48;26,22;15:30;10,37;23:50;48,98;74,8;04:50;24,72;15:30;2,64;158,5;6,45;08:18;172,4;19,16;0;0;4,45
5;1;03/10/2011;2011;276;16,06;26,75;14:30;6,37;06:20;44,55;76,5;06:20;18,44;15:40;1,45;226,4;5,58;15:05;11,67;19,21;0;0;3,6
5;1;04/10/2011;2011;277;15,04;26,29;15:50;5,03;05:40;41,22;70,7;04:50;16,9;13:50;1,37;205;4,85;13:02;354,2;19,32;0;0;3,48
5;1;05/10/2011;2011;278;15,77;27,28;15:00;5,03;04:20;40,67;64,24;05:20;21,31;15:00;1,49;224,2;5,25;14:21;2,66;18,83;0;0;3,62
5;1;06/10/2011;2011;279;17,31;27,35;14:50;6,16;06:10;45,95;83,5;23:20;20,04;13:50;1,62;284,4;5,62;19:51;309;18,27;0;0;3,62
5;1;07/10/2011;2011;280;12,18;17,82;15:00;6,83;06:20;70,6;97,1;06:00;44,85;15:30;2,76;43,38;8,2;15:15;32,84;14,11;0;0;2,55
5;1;08/10/2011;2011;281;11,06;18,42;15:00;4,43;05:30;67,72;95,1;05:40;38,1;15:00;2,74;69,24;8,22;13:51;29,61;17,23;0,61;0;2,9
5;1;09/10/2011;2011;282;10,54;21,02;15:40;0,76;06:00;68,92;95,9;04:50;36,76;16:20;1,46;81;6,91;13:01;25,72;18,39;0;0;2,62
5;1;10/10/2011;2011;283;14,74;28,35;15:50;2,76;03:40;49,35;89,7;03:50;14,83;14:30;1,41;179,6;6,14;12:22;201,4;18,58;0;0;3,54
5;1;11/10/2011;2011;284;16,27;28,48;14:50;5,69;04:00;39,64;68,91;04:20;17,04;15:20;1,53;180,5;5,24;14:15;7,31;18,44;0;0;3,66
5;1;12/10/2011;2011;285;16,67;29,01;14:20;6,3;06:00;37,64;59,54;06:00;15,03;13:20;1,45;183,9;4,5;12:02;36,53;18,26;0;0;3,62
5;1;13/10/2011;2011;286;15,79;28,15;14:10;5,97;03:40;37,66;60,81;03:10;15,57;12:10;1,65;214,8;5,62;12:37;21,16;18,02;0;0;3,77
5;1;14/10/2011;2011;287;14,48;26,74;14:20;4,04;05:50;36,35;64,17;03:50;10,69;12:50;1,46;203,4;4,58;15:09;40,7;17,65;0;0;3,39
5;1;15/10/2011;2011;288;15,46;27,08;14:20;4,23;05:10;37,08;71,2;23:10;13,63;12:40;1,66;196,5;5,36;09:05;185,6;17,01;0;0;3,54
5;1;16/10/2011;2011;289;14,34;25,49;13:50;5,57;04:20;45,23;80,8;02:40;16,84;15:00;1,49;132,4;5,43;12:13;33,12;15,27;0;0;3,08
5;1;17/10/2011;2011;290;12,35;23,21;13:20;3,7;05:50;38,75;70,9;02:40;13,7;12:40;1,57;181,7;5,74;12:45;49,34;14,56;0;0;3
5;1;18/10/2011;2011;291;12,5;23,35;14:50;3,57;03:30;37;54,01;06:50;17,84;13:30;1,46;216,8;4,24;13:50;337,2;14,88;0;0;2,88
5;1;19/10/2011;2011;292;13,52;20,76;14:30;5,95;06:10;53,16;83,9;23:50;35,36;12:20;2,46;321;6,15;19:41;61,06;13,46;0;0;2,82
5;1;20/10/2011;2011;293;7,91;15,88;15:10;-0,57;23:50;67,88;97,8;05:10;27,14;16:00;1,8;66,47;6,39;13:53;27,24;16,23;0;0;2,2
5;1;21/10/2011;2011;294;6,57;18,68;14:00;-4,57;06:20;60,09;93,1;05:50;29,14;14:00;1,12;188,5;4,22;14:19;347,6;15,58;0;0;1,96
5;1;22/10/2011;2011;295;13,83;22,09;12:30;2,83;01:10;51,11;69,93;02:40;26,27;12:20;3,25;175,5;9,36;12:35;190;13,32;0;0;3,65
5;1;23/10/2011;2011;296;13,89;18,11;10:30;9,23;05:50;64,98;87,9;03:20;44,66;15:00;4,74;176,2;11,22;23:14;191,3;7,67;0,2;0;2,81
5;1;24/10/2011;2011;297;10,54;15,02;13:00;3,3;23:20;77,1;92;06:10;53,62;13:00;5,28;231,3;13,25;15:36;280,2;10,23;7,68;3,93;2,25
5;1;25/10/2011;2011;298;7,12;12,56;15:00;2,9;06:30;80;94,6;06:50;51,55;15:00;3,81;239;9,85;12:07;256,8;12,87;2,02;0;1,92
5;1;26/10/2011;2011;299;9,5;13,57;13:50;3,56;00:20;75,7;91,7;00:10;60,72;15:40;5,54;166,6;15,12;19:37;175,7;6,72;0,2;0;1,85
5;1;27/10/2011;2011;300;10,87;14,55;14:20;7,76;06:40;82,1;96;22:30;57,22;15:50;2,62;240,5;11,12;01:12;183,7;8,82;5,66;2,37;1,6
5;1;28/10/2011;2011;301;9,16;14,41;14:30;3,9;23:40;83,8;98,5;02:50;54,48;15:00;1,78;8,67;5,75;11:06;34,37;12,81;0,61;0;1,51
5;1;29/10/2011;2011;302;7,53;14,95;14:50;1,29;05:20;87,4;99,3;06:40;61,23;14:50;1,22;241,4;4,93;12:34;344,2;14;0,2;0;1,32
5;1;30/10/2011;2011;303;8,92;18,55;13:50;1,56;05:10;82,3;99,7;05:50;41,37;13:50;1,18;225,6;4;14:34;351;13,48;0,2;0;1,63
5;1;31/10/2011;2011;304;12,05;20,36;14:50;5,03;01:20;76,9;95,5;02:00;46,73;11:00;2,33;207,1;6,8;13:07;258,5;11,58;0,2;0;2,15
5;1;01/11/2011;2011;305;13,65;17,42;14:30;11,23;01:50;84,2;98,9;08:10;67,78;14:30;1,81;228,7;8,74;23:17;179,4;7,48;0,61;0;1,28
5;1;02/11/2011;2011;306;13,29;15,57;13:30;9,9;23:10;80,8;95,1;22:30;68,21;08:30;5,2;176,9;13,17;13:51;181,7;3,64;5,45;2,21;1,56
5;1;03/11/2011;2011;307;9,3;12,7;12:00;5,29;21:00;80,8;94,4;09:10;61,66;15:30;4,18;202,2;12,92;16:24;261;7,33;8,69;4,67;1,54
5;1;04/11/2011;2011;308;8,4;11,49;12:50;5,69;07:00;85,1;94,4;20:20;66;13:00;2,46;222,9;9,24;21:35;28,59;7,07;1,82;0;1,16
5;1;05/11/2011;2011;309;6,88;10,69;16:00;3,1;23:50;84;96,6;06:00;65,41;14:50;4,34;301,3;8,5;15:52;327,9;5,99;0;0;1,28
5;1;06/11/2011;2011;310;6,41;11,42;13:20;1,09;05:10;77,8;94,2;01:40;56,7;13:50;2,58;315,5;6,31;12:24;354,9;10,64;0;0;1,34
5;1;07/11/2011;2011;311;8,13;12,36;14:20;4,43;23:50;84;97,5;21:40;69,61;10:30;1,2;209,4;3,75;10:47;35,7;6,44;0;0;0,88
5;1;08/11/2011;2011;312;8,1;14,96;15:20;1,16;06:50;77,5;98,7;06:20;35,77;15:30;1,88;222;6,42;09:51;278;11,5;0,2;0;1,63
5;1;09/11/2011;2011;313;10,58;13,5;13:20;6,82;03:50;81,6;94,6;23:20;67,1;05:20;2,45;170,2;6,37;12:07;168,6;3,02;2,22;0;1,11
5;1;10/11/2011;2011;314;12,16;16,89;13:50;9,57;02:00;84,9;98,3;02:50;61,7;14:50;2,04;171,3;4,93;19:40;153,8;9,65;7,47;3,77;1,35
5;1;11/11/2011;2011;315;12,02;16,89;11:20;6,7;06:50;79,7;94,5;04:10;54,62;15:10;1,81;175,8;5,25;17:03;185,2;8,85;0;0;1,39
5;1;12/11/2011;2011;316;14,18;18,82;12:20;10,43;02:40;66,41;83,5;02:40;49,87;12:50;4,38;155,5;10,13;23:28;154,1;8,28;0;0;2,55
5;1;13/11/2011;2011;317;13,09;15,1;15:50;11,16;01:20;67,09;74,2;01:30;59,78;16:30;6,06;155,5;13,34;07:07;164,2;3,42;0;0;2,44
5;1;14/11/2011;2011;318;10,68;13,63;11:00;3,23;23:50;72,7;95,2;23:30;59,52;01:50;5,45;161,6;13,83;06:11;150,4;4,52;3,03;0,19;1,68
5;1;15/11/2011;2011;319;7,49;11,36;12:50;2,7;06:40;83,9;96,3;07:10;62,67;10:50;3,03;209,4;8,19;13:05;236,2;6,2;0,2;0;1,16
5;1;16/11/2011;2011;320;7,22;11,82;15:00;3,36;05:20;82,6;96,4;23:50;57,24;15:20;1,76;221,4;5,68;01:34;253,2;6,96;0;0;1,04
5;1;17/11/2011;2011;321;7,22;12,7;15:40;3,5;00:50;83,5;98,2;04:10;53,5;15:40;1,24;122,8;5,97;16:00;176,5;8,02;0;0;0,96
5;1;18/11/2011;2011;322;7,9;13,36;13:30;0,96;05:30;82,7;98,9;06:20;59,64;13:20;3,09;170,4;8,97;14:23;160,5;10,5;1,01;0;1,29
5;1;19/11/2011;2011;323;9,71;11,3;11:20;8,23;18:30;82,1;92,7;23:20;72,3;14:00;3,32;144,7;8;12:13;173,8;3;1,01;0;1,04
5;1;20/11/2011;2011;324;9,75;14,09;13:50;7,23;23:20;85,9;98;23:50;62,11;14:00;1,77;120,4;5,03;13:49;159,9;6,75;0,4;0;1,02
5;1;21/11/2011;2011;325;9,18;13,43;12:20;5,63;05:40;90,6;99,2;02:40;65,86;12:10;1,98;238,5;4,86;16:11;276,8;4,7;0,2;0;0,96
5;1;22/11/2011;2011;326;6,57;8,3;00:10;4,7;07:20;89,3;97,4;23:40;77,9;11:40;2,02;328,3;6,97;01:33;275;4,41;0,2;0;0,67
5;1;23/11/2011;2011;327;8,1;14,16;15:00;1,83;23:50;89,9;99,1;08:20;62,32;15:00;1,54;6,76;5,77;11:30;119,8;7,96;0;0;0,92
5;1;24/11/2011;2011;328;4,8;12,15;15:20;0,29;02:10;90,9;99,8;10:40;63,98;14:40;1,15;160,9;4,04;14:00;64,08;9,36;0,2;0;0,73
5;1;25/11/2011;2011;329;4,29;12,62;13:20;-1,24;04:40;88,3;98,8;23:20;60,37;13:50;1,1;207,6;4,3;12:10;354,3;9,82;0,2;0;0,74
5;1;26/11/2011;2011;330;1,78;4,29;14:10;-1,04;01:20;99,7;100;09:30;98,6;00:50;0,93;195,6;3,12;19:29;174,4;3,29;0,2;0;0,35
5;1;27/11/2011;2011;331;1,17;7,22;13:50;-3,65;07:10;96,9;100;21:10;77,3;11:50;0,99;4,71;4,36;12:37;345,4;9,2;0,4;0;0,46
5;1;28/11/2011;2011;332;1,27;8,02;14:00;-1,98;05:00;95,3;99,8;11:30;74,4;15:10;1,05;245,6;3,16;11:23;313,9;7,69;0;0;0,5
5;1;29/11/2011;2011;333;3,11;11,89;12:00;-1,91;07:00;87,4;99,5;23:40;58,71;11:40;1,6;207,2;6,26;11:32;257;10,05;0,2;0;0,84
5;1;30/11/2011;2011;334;2,77;13,28;14:20;-4,11;07:20;88,3;99,5;00:40;51,81;15:10;0,95;295,3;3,37;10:39;101,7;10,06;0,2;0;0,73
5;1;01/12/2011;2011;335;4,61;13,16;13:30;-2,44;00:00;82,6;99,3;00:00;50,02;11:40;2,37;225,4;8,01;23:02;225,9;9,2;0,2;0;1,23
5;1;02/12/2011;2011;336;4,45;8,7;02:40;-1,78;23:50;83,1;96,7;23:10;69,31;15:20;4,03;296,9;13,61;03:54;282,9;6,67;1,62;0;0,91
5;1;03/12/2011;2011;337;1,44;8,7;15:50;-2,71;06:40;90,2;98,1;05:10;64,41;15:50;0,86;219,6;3,1;01:04;192,3;6,38;0,2;0;0,54
5;1;04/12/2011;2011;338;6,19;8,56;14:20;-0,64;00:10;83,7;96,2;00:30;70,7;13:00;2,8;241,8;6;13:18;256,8;3,06;0;0;0,81
5;1;05/12/2011;2011;339;8,82;13,9;13:50;5,89;20:00;85,6;95,7;08:00;64,34;15:40;4,26;267;9,21;13:50;275,3;6,04;0;0;1,35
5;1;06/12/2011;2011;340;7,06;11,9;14:10;-0,11;23:50;86,5;97,9;23:10;61,25;15:10;3,34;263,9;7,69;11:52;262,3;7,2;0;0;1,11
5;1;07/12/2011;2011;341;3,79;14,35;12:20;-1,77;05:30;85,6;98,7;02:20;40,05;12:20;1,44;193,1;3,51;15:04;336,4;9,6;0,2;0;1,08
5;1;08/12/2011;2011;342;1,88;12,48;13:30;-4,38;07:00;90,2;98,6;19:20;58,5;13:30;1;192,9;3,89;14:02;312,6;9,19;0,2;0;0,64
5;1;09/12/2011;2011;343;2,46;11,16;12:00;-2,78;06:00;91,4;99,8;21:50;56,05;11:50;1,46;221,6;6;12:55;329,1;8,24;0,2;0;0,76
5;1;10/12/2011;2011;344;4,65;9,3;11:40;-0,11;05:50;92,5;99,8;00:00;72,5;11:40;1,62;179,3;4,64;11:57;243,3;3,85;2,42;0;0,63
5;1;11/12/2011;2011;345;5,52;7,16;13:20;2,36;06:40;92,6;99,8;08:00;80,3;13:00;1,67;265,4;6,09;21:59;255,5;2,56;0;0;0,53
5;1;12/12/2011;2011;346;6,27;10,5;14:00;1,56;22:40;91;98,6;23:10;67,95;15:10;3,16;248;6,77;13:57;268,2;4,87;0,81;0;0,9
5;1;13/12/2011;2011;347;8,23;11,83;12:20;5,37;00:00;79,9;92,7;00:10;66;14:50;4,41;235,7;11,66;13:14;250,6;6,69;0;0;1,21
5;1;14/12/2011;2011;348;7,55;10,17;02:40;2,7;23:50;86;97,2;05:40;71,1;10:40;4,24;256,5;9,37;03:39;258,8;4,3;1,01;0;0,94
5;1;15/12/2011;2011;349;5,18;8,23;11:40;2,23;01:00;85,1;94,4;01:10;68,63;14:00;3,32;242,9;7,33;13:55;258,2;4,96;0;0;0,86
5;1;16/12/2011;2011;350;7,66;12,37;13:10;1,49;23:30;82,6;96,8;17:00;72,9;12:20;7,24;259;16,07;12:01;235;4,7;2,02;0;1,2
5;1;17/12/2011;2011;351;1,93;6,82;15:10;-0,71;23:50;87,6;94,8;22:50;68,5;15:10;3,72;265,6;7,48;12:13;284,9;7,92;0,4;0;0,8
5;1;18/12/2011;2011;352;0,16;5,75;13:30;-3,44;22:40;87,2;95,9;19:00;65,62;15:30;1,78;244,7;4,09;14:55;346,9;8,91;0;0;0,54
5;1;19/12/2011;2011;353;-0,77;6,82;14:20;-5,78;07:00;82,6;94,5;00:00;50,16;15:20;1,21;215,5;2,63;14:22;245,7;9,36;0,2;0;0,58
5;1;20/12/2011;2011;354;2,8;10,56;15:00;-3,84;03:40;85,7;98,4;23:30;62,64;10:00;2,83;233,3;6,97;11:54;278,9;7,43;0,2;0;0,94
5;1;21/12/2011;2011;355;3,71;11,76;13:30;-1,78;23:50;94;99,8;10:40;66,67;13:30;1,09;274,6;3,71;00:04;236,3;7,94;0,2;0;0,55
5;1;22/12/2011;2011;356;1,93;9,82;14:30;-3,31;07:10;94,7;99,9;00:50;75,9;14:30;1,11;118,7;4,14;11:09;84,8;9,04;0,4;0;0,42
5;1;23/12/2011;2011;357;0,48;3,56;15:20;-2,18;08:50;99,5;100;14:10;96,8;15:50;1,32;289,6;4,6;21:27;165;4,16;0,2;0;0,28
5;1;24/12/2011;2011;358;1,39;7,28;14:00;-4,58;23:40;89,4;100;04:30;62,33;14:10;1,5;50,18;6,22;10:57;68,87;9,19;0;0;0,54
5;1;25/12/2011;2011;359;-1,32;7,15;14:40;-6,78;06:00;87,3;96,7;22:10;63,8;14:30;0,81;206,7;2,97;13:08;4,46;9,52;0,2;0;0,39
5;1;26/12/2011;2011;360;0,06;12,83;13:00;-6,92;07:30;80,8;95,8;00:10;34,5;13:00;1,14;202,7;4,28;12:36;169,7;9,6;0;0;0,93
5;1;27/12/2011;2011;361;0,62;10,62;13:30;-5,18;05:20;79,4;92,1;00:00;46,67;13:30;1,14;211,2;3,06;14:54;347,8;9,44;0,2;0;0,72
5;1;28/12/2011;2011;362;0,59;11,42;13:50;-5,25;06:30;79,8;94,8;22:20;38,38;13:50;1,46;226,7;5,38;14:14;321,4;9,41;0;0;0,98
5;1;29/12/2011;2011;363;1,11;6,55;14:30;-4,91;22:40;80,3;94,2;22:50;52,04;14:00;1,88;79,1;7,24;13:45;17,1;8,95;0;0;0,74
5;1;30/12/2011;2011;364;-0,98;8,35;14:30;-7,38;06:30;79,5;94,9;05:20;50,22;14:20;1,08;174,8;3,04;10:44;125;9,32;0,2;0;0,6
5;1;31/12/2011;2011;365;2,1;11,62;13:40;-4,11;03:50;76,4;98,1;23:40;52,09;13:40;1,53;213,6;3,85;14:23;291,7;8,17;0;0;0,86
5;1;01/01/2012;2012;1;4,73;9,42;14:10;-1,38;01:00;95,1;100;06:20;80,1;14:20;1,78;244,1;8,96;23:56;245,4;5,58;0,2;0;0,53
5;1;02/01/2012;2012;2;5,34;8,83;12:40;-0,11;23:30;86,7;97;03:50;67,69;13:40;4,61;258,2;9,09;11:16;274,9;6,19;2,02;0;0,98
5;1;03/01/2012;2012;3;2,54;6,43;14:20;-2,98;07:40;88,3;96,5;04:40;74,1;13:40;2,03;217,9;5,33;15:02;285,6;4,14;0;0;0,6
5;1;04/01/2012;2012;4;4,53;12,62;14:10;-0,71;07:40;87,3;98,5;23:20;59,85;14:20;1,94;211;4,93;12:20;286,8;9,4;0,2;0;0,89
5;1;05/01/2012;2012;5;3,38;11,56;13:00;-1,31;05:00;93;100;10:50;79,5;15:30;1,38;222,4;3,55;15:29;309,3;7,96;0,2;0;0,52
5;1;06/01/2012;2012;6;3,05;11,55;13:40;-2,64;04:20;84,4;98,4;22:50;51,98;11:10;1,22;168,2;4,68;14:46;96,5;8,83;0;0;0,77
5;1;07/01/2012;2012;7;2,1;10,28;15:30;-3,44;23:20;90,4;99,1;03:20;66,8;15:20;1,42;161,7;5,72;11:54;31,91;9,67;0,2;0;0,63
5;1;08/01/2012;2012;8;-2,46;2,09;14:10;-7,45;07:50;98;100;16:50;93,2;07:40;0,78;107,8;3,4;15:49;0;5,22;0,2;0;0,3
5;1;09/01/2012;2012;9;-1,16;0,89;16:40;-2,78;23:50;99,3;99,9;17:50;98,3;00:10;1,22;93,5;3,41;08:54;107,6;3,4;0,2;0;0,29
5;1;10/01/2012;2012;10;-1,92;6,01;15:30;-6,12;08:40;95,4;98,9;12:00;79,6;15:30;0,82;309,5;2,72;01:54;25,57;9,58;0,2;0;0,37
5;1;11/01/2012;2012;11;-1,73;8,35;13:50;-7,39;05:10;90,3;99,7;19:30;63,53;13:30;1,12;103,6;4,64;13:37;31,43;9,53;0,2;0;0,57
5;1;12/01/2012;2012;12;-2,37;4,62;13:00;-8,65;07:40;92;99,1;19:40;75,9;13:10;0,86;323,8;3,28;13:39;327,4;9,78;0;0;0,39
5;1;13/01/2012;2012;13;-1,55;3,09;15:50;-5,38;07:30;95,4;99;19:20;82,4;15:30;0,81;311,8;2,93;13:51;20,62;5,62;0,2;0;0,38
